SECURITY_INNER_CODE,SECURITY_CODE,SECUCODE,TRADE_DATE,SECURITY_NAME_ABBR,SUPERDEAL_INFLOW,SUPERDEAL_OUTFLOW,PRIME_INFLOW,CLOSE_PRICE,CHANGE_RATE,TRADE_MARKET_CODE,TURNOVERRATE,PRIME_COST,PE_DYNAMIC,PRIME_COST_20DAYS,PRIME_COST_60DAYS,ORG_PARTICIPATE,PARTICIPATE_TYPE,BIGDEAL_INFLOW,BIGDEAL_OUTFLOW,BUY_SUPERDEAL_RATIO,BUY_BIGDEAL_RATIO,RATIO,RATIO_3DAYS,RATIO_50DAYS,TOTALSCORE,RANK_UP,RANK,FOCUS,SECURITY_TYPE_CODE
1000001337,000936,000936.SZ,2025-02-11 00:00:00,华西股份,5997960,37697476,-41566452,7.86,1.55,069001002001,2.62,7.751680985428,40.5,7.192543457333,7.734588465839,0.2837676,2,62850582,72717518,0.0239,0.2507,0.2746,0.306933333333,0.271938,55.10359612,742,4345,79.2,058001001
1000001339,000937,000937.SZ,2025-02-11 00:00:00,冀中能源,0,3957593,-2898055,5.96,-0.5,069001002001,0.13,5.994034820905,13.01,6.127456815715,6.361979708683,0.1848124,1,7254281,6194743,0,0.1359,0.1359,0.2357,0.230762,63.84541649,-371,2026,79.6,058001001
1000001344,000938,000938.SZ,2025-02-11 00:00:00,紫光股份,734636544,694675920,84143520,29.12,2.18,069001002001,3.36,28.667129851239,39.49,26.292921399794,26.767105113539,0.4574848,3,1069880784,1025697888,0.1888,0.275,0.4638,0.465033333333,0.430374,76.96264703,-267,97,94.4,058001001
1000001346,000948,000948.SZ,2025-02-11 00:00:00,南天信息,21202232,28895129,-36047568,18.4,2.22,069001002001,3.95,18.003639030651,97.16,16.632523521421,18.659596132635,0.2210308,1,72104835,100459506,0.0473,0.1609,0.2082,0.246666666667,0.214654,69.12854251,735,811,83.6,058001001
1000001347,000949,000949.SZ,2025-02-11 00:00:00,新乡化纤,55639003,24439911,31518263,4.26,-1.39,069001002001,1.91,4.245252199722,27.26,4.076760944574,4.391318392025,0.3853248,2,101745192,101426021,0.1502,0.2746,0.4248,0.349466666667,0.340424,65.25882854,-2641,1621,67.6,058001001
1000001439,000950,000950.SZ,2025-02-11 00:00:00,重药控股,1389088,4213297,-4348768,5.23,-0.19,069001002001,0.46,5.244437976389,23.2,5.127106062949,5.748959975379,0.2340504,1,12144294,13668853,0.0188,0.1642,0.183,0.2684,0.310152,58.80055521,1745,3459,73.6,058001001
1000001440,000951,000951.SZ,2025-02-11 00:00:00,中国重汽,16956029,11587955,-19047847,18.09,0.72,069001002001,0.62,18.013957539846,17.07,18.697324281979,17.763041847835,0.227456,1,45125616,69541537,0.0587,0.1562,0.2149,0.241433333333,0.23788,66.43680033,-392,1350,74.8,058001001
1000001441,000952,000952.SZ,2025-02-11 00:00:00,广济药业,0,0,-2104584,5.73,-0.52,069001002001,0.6,5.729621478633,-9.48,5.780029558446,6.241158246653,0.14869,1,4250906,6355490,0,0.1445,0.1445,0.1316,0.1848,47.36884996,310,5109,68.8,058001001
1000001442,000953,000953.SZ,2025-02-11 00:00:00,河化股份,0,3050500,-7832827,5.47,-1.26,069001002001,1.5,5.548125431769,18.94,5.29776866873,5.923421417171,0.1642548,1,5512306,10294633,0,0.1144,0.1144,0.2092,0.221474,56.25861618,638,4114,65.6,058001001
1000001443,000955,000955.SZ,2025-02-11 00:00:00,欣龙控股,1033068,1100000,5908385,4.35,-1.36,069001002001,1.15,4.377817541529,-126.67,4.092795088165,5.051459475632,0.2525488,2,11556353,5581036,0.0214,0.239,0.2604,0.2499,0.236894,60.54930436,-1037,2994,68.4,058001001
1000001445,000957,000957.SZ,2025-02-11 00:00:00,中通客车,8263198,6752708,-11406534,11.77,-0.84,069001002001,1.29,11.864718214255,26.8,11.363700260292,11.981127801036,0.2489196,1,32523150,45440174,0.0488,0.1921,0.2409,0.265766666667,0.243698,65.80489251,100,1486,75.6,058001001
1000001446,000958,000958.SZ,2025-02-11 00:00:00,电投产融,72618280,157301769,-121815741,6.26,0.48,069001002001,0.97,6.302217701672,33.12,6.041536504391,7.054751385865,0.326106,2,204181839,241314091,0.078,0.2194,0.2974,0.3861,0.30788,60.76909075,1544,2934,86.8,058001001
1000001447,000959,000959.SZ,2025-02-11 00:00:00,首钢股份,14890325,4958560,7649600,3.03,-1.3,069001002001,0.19,3.070290975118,86.74,2.974433969399,3.157809245008,0.3480916,2,11479487,13761652,0.2096,0.1616,0.3712,0.331,0.315958,59.48186987,-1260,3287,72.4,058001001
1000001449,000960,000960.SZ,2025-02-11 00:00:00,锡业股份,16186325,53808483,-64185294,14.54,-1.76,069001002001,1.04,14.870267792769,13.98,14.505414454304,14.771713793939,0.3383216,2,79995196,106558332,0.0503,0.2488,0.2991,0.383233333333,0.369008,68.25402982,470,971,82.4,058001001
1000001455,000962,000962.SZ,2025-02-11 00:00:00,东方钽业,14687240,14568101,-15683293,14.91,-1.52,069001002001,1.64,15.090267272016,36.18,14.816400558051,14.820317611196,0.3026788,2,65204156,81006588,0.0568,0.2522,0.309,0.297233333333,0.295044,63.92744011,205,2006,74.8,058001001
1000001456,000963,000963.SZ,2025-02-11 00:00:00,华东医药,9159296,19616182,-5463095,34.39,-0.92,069001002001,0.21,34.72805605318,17.66,33.40540857199,35.593495202493,0.2629444,2,50661840,45668049,0.04,0.2211,0.2611,0.267866666667,0.260172,69.00311723,-466,835,76.4,058001001
1000001457,000965,000965.SZ,2025-02-11 00:00:00,天保基建,0,1243200,-4010385,2.95,-0.67,069001002001,0.88,2.973377035582,2758.7,2.925097215352,3.330435531355,0.2065444,1,9007508,11774693,0,0.1745,0.1745,0.226966666667,0.256022,60.10561492,348,3123,72.8,058001001
1000001458,000966,000966.SZ,2025-02-11 00:00:00,长源电力,4164075,9533447,-2372303,4.48,0.22,069001002001,0.52,4.453271783955,12.88,4.43216198663,4.837279128899,0.2772508,2,18322215,15325146,0.0536,0.2358,0.2894,0.2899,0.227904,60.51915035,786,3006,77.2,058001001
1000001459,000967,000967.SZ,2025-02-11 00:00:00,盈峰环境,4082801,0,5337002,4.8,-0.62,069001002001,0.2,4.792211482031,18.89,4.786898155238,4.930640783009,0.1929928,1,9812130,8557929,0.0622,0.1495,0.2117,0.1822,0.162414,66.92815525,-580,1243,70.4,058001001
1000002414,000968,000968.SZ,2025-02-11 00:00:00,蓝焰控股,2297210,2504358,1112334,6.25,-0.95,069001002001,0.43,6.288563217155,15.03,6.250864484688,6.633931450708,0.2228612,1,9287907,7968425,0.0452,0.1826,0.2278,0.232966666667,0.195356,64.56866997,-1585,1811,70,058001001
1000002415,000969,000969.SZ,2025-02-11 00:00:00,安泰科技,14699521,51469928,-29876734,11.95,-0.33,069001002001,1.57,11.984932131277,27.69,11.643053117563,11.963895743302,0.3308088,2,82402893,75509220,0.0509,0.2851,0.336,0.3386,0.306144,66.92879314,244,1242,79.2,058001001
1000002416,000970,000970.SZ,2025-02-11 00:00:00,中科三环,6015381,9325940,-3697938,11.09,-0.45,069001002001,0.66,11.178466343003,-240.45,10.685196402929,10.929656499119,0.2705704,2,29604469,29991848,0.0437,0.2153,0.259,0.284733333333,0.278252,60.93266719,-32,2885,77.2,058001001
1000002418,000972,000972.SZ,2025-02-11 00:00:00,中基健康,10663094,19962912,-15020072,3.37,0.0,069001002001,3.25,3.423141601129,-44.77,3.248266695879,3.230162454737,0.26022,2,36034724,41754978,0.0569,0.1924,0.2493,0.310766666667,0.2117,57.1565841,1576,3904,80.4,058001001
1000002419,000973,000973.SZ,2025-02-11 00:00:00,佛塑科技,13669626,6956968,20016820,6.21,0.65,069001002001,2.06,6.15944737849,54.14,5.83798569468,7.271495411504,0.3217132,2,89669640,76365478,0.0442,0.2901,0.3343,0.329033333333,0.279266,64.4438871,-2066,1845,72,058001001
1000002420,000975,000975.SZ,2025-02-11 00:00:00,山金国际,72959618,76917333,-4566273,17.72,-2.48,069001002001,0.65,18.201582994907,21.36,16.904389731877,16.602849347942,0.3069824,2,166088393,166696951,0.0946,0.2153,0.3099,0.310466666667,0.294462,75.38948943,-2,177,81.6,058001001
1000009330,000977,000977.SZ,2025-02-11 00:00:00,浪潮信息,2838682928,2518816144,305697184,64.23,2.11,069001002001,8.23,62.108783970875,54.79,54.070976117613,51.926743362367,0.5031312,3,3236378144,3250547744,0.2383,0.2717,0.51,0.527866666667,0.448856,84.30025421,-181,5,94.8,058001001
1000002422,000978,000978.SZ,2025-02-11 00:00:00,桂林旅游,0,4640052,-7345938,6.09,-0.81,069001002001,0.98,6.136724426282,173.97,5.974511126739,6.412453081971,0.1586372,1,6953727,9659613,0,0.1398,0.1398,0.180766666667,0.172536,55.17458104,410,4333,75.2,058001001
1000002454,000980,000980.SZ,2025-02-11 00:00:00,众泰汽车,9002376,17975780,-27191544,2.25,0.0,069001002001,1.51,2.262906888746,-25.56,2.215749300961,2.716229553076,0.2321628,1,63289513,81507653,0.0256,0.1796,0.2052,0.2414,0.285714,49.08173359,367,5068,74.8,058001001
1000002455,000981,000981.SZ,2025-02-11 00:00:00,山子高科,172375943,130874734,-41892150,2.28,0.0,069001002001,5.73,2.283459060294,-20.93,2.324271538727,2.305300390004,0.3296164,2,214095681,297489040,0.1426,0.1771,0.3197,0.347133333333,0.328132,51.11207336,54,4934,81.2,058001001
1000002457,000983,000983.SZ,2025-02-11 00:00:00,山西焦煤,12013670,58560289,-46087892,7.13,-0.97,069001002001,0.37,7.208964520855,10.67,7.519216428347,8.127928464217,0.3075296,2,64264591,63805864,0.0473,0.2532,0.3005,0.3285,0.293648,64.78325239,-599,1748,78,058001001
1000002458,000985,000985.SZ,2025-02-11 00:00:00,大庆华科,1591780,3002437,-3146446,20.14,-1.37,069001002001,0.66,20.183902882604,62.9,18.608046820127,20.100539414155,0.2196804,1,8161288,9897077,0.0359,0.1838,0.2197,0.249766666667,0.174502,66.20983498,340,1397,66.8,058001001
1000009331,000987,000987.SZ,2025-02-11 00:00:00,越秀资本,7860369,5241035,-3867225,6.77,-0.29,069001002001,0.22,6.763067174605,14.82,6.559109888788,7.437352890804,0.2936724,2,35360093,41846652,0.0546,0.2458,0.3004,0.300433333333,0.266712,61.60080684,-486,2651,74,058001001
1000002460,000988,000988.SZ,2025-02-11 00:00:00,华工科技,328446224,236101891,147062685,42.22,1.73,069001002001,3.94,41.346023106823,33.96,40.24951219247,39.910424827633,0.447558,3,646963104,592244752,0.1585,0.3121,0.4706,0.4375,0.40504,78.15946704,-929,61,88.8,058001001
1000002461,000989,000989.SZ,2025-02-11 00:00:00,ST九芝,1750806,5024979,-6067796,7.94,-0.38,069001002005,0.73,7.981765605682,21.21,7.788368439003,7.828647052917,0.3778908,2,17042482,19836105,0.0355,0.3453,0.3808,0.4041,0.331304,61.80714936,-473,2598,72.4,058001001
1000002462,000990,000990.SZ,2025-02-11 00:00:00,诚志股份,1337091,1488420,-2980219,7.6,0.0,069001002001,0.36,7.54839453311,31.71,7.327834202045,8.246919901369,0.1935048,1,8636504,11465394,0.0228,0.1471,0.1699,0.199466666667,0.243574,59.34801921,463,3323,69.2,058001001
1000002465,000993,000993.SZ,2025-02-11 00:00:00,闽东电力,0,135692,-310654,8.58,0.12,069001002001,0.58,8.54642155934,25.75,8.304594689738,8.943573811535,0.1792012,1,8402442,8577404,0,0.1663,0.1663,0.2041,0.174106,56.66672024,-510,4017,76,058001001
1000002466,000995,000995.SZ,2025-02-11 00:00:00,皇台酒业,0,7348729,-20183040,14.14,0.0,069001002001,2.51,14.205176310083,83.15,16.027794758785,15.969631045351,0.1609552,1,22847722,35682033,0,0.1415,0.1415,0.1692,0.197226,49.32397883,-32,5055,74.4,058001001
1000002468,000997,000997.SZ,2025-02-11 00:00:00,新 大 陆,127531975,76974887,45607203,23.69,5.85,069001002001,3.88,21.909911229613,22.4,19.973733764039,20.491256212392,0.3252852,2,244765832,249715717,0.122,0.2342,0.3562,0.327133333333,0.245226,80.0179286,-286,33,81.2,058001001
1000009332,000998,000998.SZ,2025-02-11 00:00:00,隆平高科,3250542,15512704,-15056990,10.29,-0.58,069001002001,0.59,10.355576425275,-21.38,10.20719695814,10.967572479677,0.291226,2,37226263,40021091,0.0206,0.2358,0.2564,0.3388,0.30693,57.58960943,-80,3784,80,058001001
1000002469,000999,000999.SZ,2025-02-11 00:00:00,华润三九,47064620,28763193,-8557632,44.46,-0.96,069001002001,0.26,44.519617586132,16.95,43.853079944647,45.492559145712,0.2923172,2,132934780,159793839,0.0763,0.2155,0.2918,0.291366666667,0.295036,73.51823623,-834,299,82.8,058001001
1001232500,001201,001201.SZ,2025-02-11 00:00:00,东瑞股份,0,4335246,-7473749,14.28,-1.04,069001002001,0.76,14.467181292432,-35.87,14.479271547662,15.63846967353,0.1197636,1,3419603,6558106,0,0.0926,0.0926,0.148266666667,0.144918,53.82348978,-34,4569,66.4,058001001
1002281214,001202,001202.SZ,2025-02-11 00:00:00,炬申股份,1478235,1445000,-1565642,14.91,3.04,069001002001,4.38,14.368667462298,21.29,14.962883329126,14.896499176192,0.1145276,1,1929779,3528656,0.0446,0.0583,0.1029,0.109033333333,0.151838,57.71811837,354,3749,61.2,058001001
1000309721,001203,001203.SZ,2025-02-11 00:00:00,大中矿业,0,0,-6322320,8.57,-0.58,069001002001,0.14,8.602082730885,14.58,8.382188001599,9.477995072539,0.1445724,1,4163232,10485552,0,0.1013,0.1013,0.1922,0.181312,62.90375296,-515,2288,67.2,058001001
1002297000,001205,001205.SZ,2025-02-11 00:00:00,盛航股份,3251560,2504626,-3630578,17.89,-1.32,069001002001,1.22,18.081133222885,18.72,17.689104347475,19.65941944676,0.2300956,1,9590143,13967655,0.0559,0.1648,0.2207,0.260233333333,0.208378,61.29628708,-425,2772,67.2,058001001
1002250058,001206,001206.SZ,2025-02-11 00:00:00,依依股份,9461999,3499641,10340264,20.81,-0.67,069001002001,2.03,20.894115869534,19.12,20.202677037413,18.601391887505,0.2317964,1,19493703,15115797,0.0847,0.1745,0.2592,0.215633333333,0.187532,66.01896686,-836,1433,72.4,058001001
1002281120,001207,001207.SZ,2025-02-11 00:00:00,联科科技,6085205,20971803,-9140841,20.81,-0.95,069001002001,0.81,20.980733349333,15.81,20.757885812747,20.430704414975,0.2895516,2,12908001,7162244,0.1015,0.2152,0.3167,0.296233333333,0.211658,67.56118713,100,1101,66.8,058001001
1002297064,001208,001208.SZ,2025-02-11 00:00:00,华菱线缆,0,0,-7123968,9.99,-0.2,069001002001,2.14,9.981297893522,46.42,9.731870261985,9.594503521664,0.137132,1,16155855,23279823,0,0.1216,0.1216,0.155833333333,0.14791,59.24433049,191,3350,79.6,058001001
1002297070,001209,001209.SZ,2025-02-11 00:00:00,洪兴股份,0,0,1711568,17.0,0.24,069001002001,2.09,16.992002909199,23.32,16.279740701493,19.069979805543,0.1361552,1,11529841,9818273,0,0.1195,0.1195,0.115766666667,0.208376,68.5482052,-1675,911,61.6,058001001
1001090153,001210,001210.SZ,2025-02-11 00:00:00,金房能源,0,0,-3151556,14.19,0.14,069001002001,0.85,14.184210498904,22.09,13.774952576609,14.191457948328,0.0600084,0,992893,4144449,0,0.0536,0.0536,0.043066666667,0.101442,55.94993904,-636,4174,64,058001001
1002297063,001211,001211.SZ,2025-02-11 00:00:00,双枪科技,0,0,3256205,24.55,-0.77,069001002001,3.31,24.402133106566,93.67,21.852588387936,20.907747831353,0.2374968,1,12475803,9219598,0,0.2288,0.2288,0.265566666667,0.217134,71.97191112,-332,450,68,058001001
1002297048,001212,001212.SZ,2025-02-11 00:00:00,中旗新材,0,0,-1794829,23.21,0.13,069001002001,0.89,23.219917906832,56.32,21.559949445775,23.92051000518,0.117706,1,2131418,3926247,0,0.0635,0.0635,0.153633333333,0.19933,59.32233113,358,3328,64,058001001
1002297060,001213,001213.SZ,2025-02-11 00:00:00,中铁特货,1548326,10366591,-13202324,4.01,-0.74,069001002001,0.16,4.035448503312,23.33,3.981349097809,4.236623277696,0.237954,1,10187390,14571449,0.0276,0.1814,0.209,0.250666666667,0.29127,61.45994052,-561,2707,72.4,058001001
1002281110,001215,001215.SZ,2025-02-11 00:00:00,千味央厨,6216736,5413201,-5080951,29.25,-0.51,069001002001,1.25,29.397886963931,26.7,28.110154174373,33.713647890877,0.2007592,1,9547446,15431932,0.0751,0.1153,0.1904,0.218733333333,0.199696,64.3695794,1249,1866,66.8,058001001
1001135172,001216,001216.SZ,2025-02-11 00:00:00,华瓷股份,0,0,82426,12.71,-0.55,069001002001,0.46,12.73050760125,14.25,12.509436015541,13.302954181779,0.088976,0,1841710,1759284,0,0.0796,0.0796,0.095533333333,0.10258,67.7079597,-1451,1063,66.4,058001001
1002297062,001217,001217.SZ,2025-02-11 00:00:00,华尔泰,1986240,6369393,-7474715,10.66,-0.28,069001002001,1.55,10.632830349048,33.05,11.824134861275,12.543796034909,0.2122728,1,12939118,16030680,0.0265,0.1724,0.1989,0.206933333333,0.253714,53.45211282,-270,4632,65.6,058001001
1000717176,001218,001218.SZ,2025-02-11 00:00:00,丽臣实业,0,0,1936702,16.48,-1.08,069001002001,0.96,16.729671878957,21.2,16.200481228217,16.638233821278,0.1402948,1,5839528,3902826,0,0.1506,0.1506,0.149833333333,0.100224,66.13030709,-2850,1411,63.2,058001001
1002297047,001219,001219.SZ,2025-02-11 00:00:00,青岛食品,1001564,1065756,-3449618,13.16,-1.57,069001002001,1.3,13.385603813481,22.22,13.295675184325,14.530753830839,0.1740352,1,6334765,9720191,0.023,0.1453,0.1683,0.1834,0.174326,60.52933255,-633,3000,63.2,058001001
1002681058,001222,001222.SZ,2025-02-11 00:00:00,源飞宠物,0,2748007,-3820089,16.63,-1.01,069001002001,2.27,16.764298123636,19.88,16.749917472781,16.342448445244,0.1603748,1,8061857,9133939,0,0.1399,0.1399,0.175633333333,0.188674,64.01184823,569,1976,69.6,058001001
1002793749,001223,001223.SZ,2025-02-11 00:00:00,欧克科技,4527388,5013690,-3511085,49.06,-0.99,069001002001,5.33,50.265291139241,42.08,45.33571021035,42.665975432542,0.2485216,1,17394902,20419685,0.0422,0.1622,0.2044,0.355133333333,0.198908,64.48344154,1491,1838,72.4,058001001
1002815515,001225,001225.SZ,2025-02-11 00:00:00,和泰机电,7310686,21953980,-9339243,33.98,-2.24,069001002001,3.83,34.43097233078,38.8,34.419568866127,34.0798826002,0.2952084,2,15135624,9831573,0.1106,0.2291,0.3397,0.2895,0.192542,54.42256862,-481,4480,63.2,058001001
1002681064,001226,001226.SZ,2025-02-11 00:00:00,拓山重工,0,0,-1866774,29.24,0.03,069001002001,1.82,29.134641890229,106.77,29.09657786591,26.986017383184,0.0494116,0,75764,1942538,0,0.0032,0.0032,0.062733333333,0.144958,52.91782699,-207,4707,62,058001001
1000740010,001227,001227.SZ,2025-02-11 00:00:00,兰州银行,17909021,21466320,-7650772,2.39,-0.42,069001002001,0.68,2.398166793886,6.83,2.358486547076,2.52465173449,0.3661032,2,31100327,35193800,0.1372,0.2382,0.3754,0.351733333333,0.364416,54.63767008,-374,4437,72.4,058001001
1002320915,001228,001228.SZ,2025-02-11 00:00:00,永泰运,0,0,909786,21.37,0.23,069001002001,1.21,21.320235005261,18.4,20.717320995403,22.708653110933,0.173794,1,2985089,2075303,0,0.1637,0.1637,0.202933333333,0.15532,62.68327692,-1750,2349,61.6,058001001
1002686356,001229,001229.SZ,2025-02-11 00:00:00,魅视科技,3719887,26552031,-21182414,37.62,0.27,069001002001,9.15,37.891018184642,54.12,36.221731715971,40.021774607724,0.2339556,1,58587169,56937439,0.0117,0.1847,0.1964,0.304133333333,0.222578,63.37205021,735,2159,73.2,058001001
1002674517,001230,001230.SZ,2025-02-11 00:00:00,劲旅环境,0,0,-125801,17.81,-0.11,069001002001,1.12,17.760249931526,15.61,16.833380452802,17.43533541315,0.0771264,0,1031808,1157609,0,0.0497,0.0497,0.103,0.106882,65.02806146,-583,1702,67.6,058001001
1002681072,001231,001231.SZ,2025-02-11 00:00:00,农心科技,0,0,-1766513,17.38,-0.57,069001002001,2.18,17.446253512492,37.11,17.870384131449,18.248294833773,0.089796,0,1209873,2976386,0,0.0418,0.0418,0.113533333333,0.17418,52.9442893,-225,4704,57.6,058001001
1002477248,001234,001234.SZ,2025-02-11 00:00:00,泰慕士,0,0,-30005,17.19,-0.41,069001002001,0.5,17.259017798286,21.7,16.419395941459,17.688167191968,0.0715912,0,379077,409082,0,0.0241,0.0241,0.112433333333,0.129056,62.21302186,1045,2477,65.6,058001001
1001247936,001236,001236.SZ,2025-02-11 00:00:00,弘业期货,1811160,1388565,-9267028,9.9,-0.8,069001002001,1.94,9.920995880978,455.71,9.837323816766,10.496053796497,0.1421456,1,12690192,22379815,0.0159,0.1114,0.1273,0.163033333333,0.147928,54.06772686,134,4538,76.8,058001001
1000734403,001238,001238.SZ,2025-02-11 00:00:00,浙江正特,236388,0,-50573,30.48,-0.62,069001002001,0.64,30.91228024369,79.52,29.282762823218,27.96630528007,0.1586308,1,1520588,1807549,0.0166,0.107,0.1236,0.1903,0.198704,60.92474593,-108,2888,68.4,058001001
1003137281,001239,001239.SZ,2025-02-11 00:00:00,永达股份,0,1889886,-2798664,14.5,-0.28,069001002001,1.03,14.550255155444,57.8,14.172600049035,16.165173742275,0.1459456,1,3844272,4753050,0,0.125,0.125,0.1748,0.155028,57.62396214,-240,3776,60.8,058001001
1002686349,001255,001255.SZ,2025-02-11 00:00:00,博菲电气,0,860100,-2698303,31.03,0.91,069001002001,6.39,30.599999502832,150.1,30.714404290152,31.505541409833,0.1306952,1,5900908,7739111,0,0.1214,0.1214,0.121133333333,0.168276,47.64133195,-23,5106,67.2,058001001
1002793748,001256,001256.SZ,2025-02-11 00:00:00,炜冈科技,0,0,47112,17.33,-1.03,069001002001,1.55,17.475830301906,23.13,16.376974747056,17.064187266256,0.1268204,1,2190471,2143359,0,0.1097,0.1097,0.1681,0.107702,64.86616891,-787,1731,65.6,058001001
1002662708,001258,001258.SZ,2025-02-11 00:00:00,立新能源,1971624,0,964824,6.59,0.15,069001002001,1.34,6.533301507596,35.6,6.445564439375,7.375008673693,0.1787588,1,14199859,15206659,0.0234,0.1684,0.1918,0.152333333333,0.185794,57.41368096,-680,3827,72,058001001
1002676027,001259,001259.SZ,2025-02-11 00:00:00,利仁科技,0,0,-4622669,23.19,-0.56,069001002001,1.52,23.242519605654,126.74,21.89913508233,23.370829532188,0.075074,0,728370,5351039,0,0.0273,0.0273,0.100566666667,0.15627,52.38259139,248,4788,63.2,058001001
1002686367,001260,001260.SZ,2025-02-11 00:00:00,坤泰股份,92697,1132897,-434327,17.44,-0.68,069001002001,1.9,17.51045029751,36.63,16.706515045966,16.712305163823,0.0848976,0,2605939,2000066,0.0028,0.0788,0.0816,0.086866666667,0.090188,63.65954793,-1236,2080,66.8,058001001
1002676026,001266,001266.SZ,2025-02-11 00:00:00,宏英智能,5930591,5759719,10814888,24.92,-0.28,069001002001,7.84,25.017133814828,-165.58,23.200184416632,23.300255409553,0.2656664,2,35104407,24460391,0.0379,0.2245,0.2624,0.3273,0.181382,64.37747564,-2250,1863,73.6,058001001
1002838626,001267,001267.SZ,2025-02-11 00:00:00,汇绿生态,10419781,7931998,-337593,9.31,-0.75,069001002001,0.98,9.335420342029,207.3,8.946320518964,8.502335764691,0.3184712,2,42288708,45114084,0.0606,0.246,0.3066,0.322633333333,0.341906,65.41608176,-1085,1573,70.8,058001001
1002650676,001268,001268.SZ,2025-02-11 00:00:00,联合精密,1742440,1017240,705518,18.98,-1.2,069001002001,2.41,19.346321315355,30.6,18.834205727108,18.897045239097,0.1299172,1,3445421,3465103,0.0493,0.0975,0.1468,0.1135,0.112336,63.55707998,-1640,2102,68,058001001
1002284147,001269,001269.SZ,2025-02-11 00:00:00,欧晶科技,0,2462,-1706863,23.74,-1.25,069001002001,1.15,24.046544744202,-15.33,24.042224825826,28.612954851246,0.1399856,1,6069085,7773486,0,0.1373,0.1373,0.136933333333,0.151278,54.17182119,-8,4521,67.2,058001001
1002686345,001270,001270.SZ,2025-02-11 00:00:00,铖昌科技,6642942,1198505,28520815,30.56,-1.2,069001002001,4.51,30.633889332151,-150.66,29.448822929345,39.324296993414,0.2604892,2,71053630,47977252,0.0235,0.251,0.2745,0.264166666667,0.219946,59.15146675,-1576,3381,76.8,058001001
1002096998,001277,001277.SZ,2025-02-11 00:00:00,速达股份,0,3354447,1068095,37.88,-0.76,069001002001,4.84,37.842377563459,19.23,38.2553612573,37.846552501294,0.1875324,1,14906390,10483848,0,0.184,0.184,0.190566666667,0.191812,68.22232081,-1859,976,60,058001001
1002900202,001278,001278.SZ,2025-02-11 00:00:00,一彬科技,0,8695,-3292637,17.08,-1.56,069001002001,2.43,17.335229968181,36.29,16.129968774231,17.574363493364,0.0899784,0,1792210,5076152,0,0.0332,0.0332,0.156266666667,0.132492,59.09425231,534,3389,62.8,058001001
1003131005,001279,001279.SZ,2025-02-11 00:00:00,强邦新材,3596705,376650,4811833,40.3,-0.81,069001002001,1.94,40.687173111421,69.56,39.540515653265,46.698008510751,0.2129312,1,15866661,14274883,0.044,0.1943,0.2383,0.195566666667,0.175556,63.64405945,-1868,2086,62,058001001
1003083087,001282,001282.SZ,2025-02-11 00:00:00,三联锻造,3975164,11856024,8562293,25.82,-2.31,069001002001,8.49,26.168625891572,29.83,24.453977609664,23.260717469556,0.269322,2,51831829,35388676,0.0206,0.2687,0.2893,0.2741,0.21221,72.72120286,-555,357,73.2,058001001
1002676032,001283,001283.SZ,2025-02-11 00:00:00,豪鹏科技,25245094,26249683,6977031,63.86,0.03,069001002001,1.96,63.128519585861,50.65,60.164131269081,55.180827750946,0.3695648,2,31825253,23843633,0.1758,0.2216,0.3974,0.375633333333,0.290874,72.0880215,189,432,74,058001001
1002880262,001286,001286.SZ,2025-02-11 00:00:00,陕西能源,0,10479958,-9323386,9.1,-0.55,069001002001,0.6,9.154203312533,10.25,9.052621952977,9.503625521457,0.2411932,1,20898590,19742018,0,0.2128,0.2128,0.2578,0.287266,66.27345601,462,1384,70.4,058001001
1002877161,001287,001287.SZ,2025-02-11 00:00:00,中电港,18347878,24247069,-24208478,20.9,-0.57,069001002001,1.4,21.064740933557,80.03,19.769457272754,21.666129540738,0.2659896,2,57350354,75659641,0.0627,0.196,0.2587,0.291066666667,0.246598,69.84761496,617,712,76.8,058001001
1002297050,001288,001288.SZ,2025-02-11 00:00:00,运机集团,0,0,-1647304,30.63,2.51,069001002001,2.71,29.862846701345,45.51,30.194133049948,30.952432569661,0.1372596,1,1522138,3169442,0,0.0549,0.0549,0.2062,0.239748,60.13832151,-310,3110,66,058001001
1002921628,001289,001289.SZ,2025-02-11 00:00:00,龙源电力,0,0,-7124196,16.23,0.5,069001002001,0.03,16.119222339704,18.59,15.263478085005,16.656339991859,0.0714692,0,3005331,10129527,0,0.0487,0.0487,0.083933333333,0.109696,59.86241023,955,3183,73.6,058001001
1000734413,001296,001296.SZ,2025-02-11 00:00:00,长江材料,1442833,1147837,2972662,18.7,-1.37,069001002001,3.92,18.883477465078,22.64,17.972518842635,18.247177138621,0.19801,1,22512327,19834661,0.0123,0.1926,0.2049,0.205566666667,0.16945,67.63647765,-947,1081,69.6,058001001
1002674503,001298,001298.SZ,2025-02-11 00:00:00,好上好,1591002,2437435,-6816712,25.19,-0.16,069001002001,1.48,25.403617896235,127.6,24.821143484125,26.782666732529,0.1532964,1,9775586,15745865,0.018,0.1107,0.1287,0.181033333333,0.173182,52.18905772,-43,4823,71.6,058001001
1002053824,001299,001299.SZ,2025-02-11 00:00:00,美能能源,254981,1376080,-2257885,13.53,1.35,069001002001,5.11,13.294726141166,34.87,12.527497510618,13.37624457914,0.1451844,1,9380750,10517536,0.004,0.1484,0.1524,0.154566666667,0.113072,61.3646526,-826,2741,64.4,058001001
